"complex_id","complex_name","complex_creator","complex_state","complex_ready_date","low_price","high_price","complex_location","complex_location_dist_to_center","complex_metro","complex_location_coords","complex_location_coords_lat","complex_location_coords_lon","geocoding_accurate","complex_closest_metro","complex_dist_to_metro","complex_apartment_count","apartment_address","apartment_seller","apartment_seller_tel","apartment_selling_type","apartment_building_type","apartment_ready_date","official_offer","apartment_type","apartment_total_area","apartment_living_area","apartment_kitchen_area","apartment_floor_number","apartment_floor_total","apartment_has_service_elevator","apartment_has_pass_elevator","apartment_has_balkony","apartment_has_loggia","apartment_closest_metro","apartment_closest_metro_dist_time","apartment_closest_metro_dist_type","apartment_price_meter","apartment_price","apartment_link","apartment_building_type_n","apartment_type_n","apartment_complex_state_n","apartment_ready_date_n","apartment_ready_date_diff","apartment_is_last_floor","apartment_is_first_floor","complex_metro_dist","complex_metro_dist_type","apartment_price_pred","percents","apartment_benefit_price","predict_error"
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",63,26.2,26.3,5,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",192063,12100000,"http://spb.cian.ru/sale/flat/50195965/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11605132.7472534,-4.09,-494867,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",52,19.5,16.8,7,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",233269,12130000,"http://spb.cian.ru/sale/flat/50195683/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11821734.4094222,-2.54,-308266,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",56,23.4,19.3,6,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",223036,12490000,"http://spb.cian.ru/sale/flat/50195989/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",12269105.3964092,-1.77,-220895,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",50,19.1,15.6,7,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",250000,12500000,"http://spb.cian.ru/sale/flat/50195800/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11835910.0583583,-5.31,-664090,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",56,23.6,14.2,6,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",223393,12510000,"http://spb.cian.ru/sale/flat/50195881/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",12458927.5512543,-0.41,-51072,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",56,23.6,16.8,6,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",222679,12470000,"http://spb.cian.ru/sale/flat/50195938/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",12477006.5036353,0.06,7007,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,20.3,21.4,4,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",159483,9250000,"http://spb.cian.ru/sale/flat/50195860/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",9410394.82561943,1.73,160395,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",51,20.3,14.2,6,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",218431,11140000,"http://spb.cian.ru/sale/flat/50195878/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11513835.8354146,3.36,373836,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",51,20.1,16.4,6,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",225294,11490000,"http://spb.cian.ru/sale/flat/50195827/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11559843.769758,0.61,69844,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",52,19.5,16.8,6,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",223654,11630000,"http://spb.cian.ru/sale/flat/50195671/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11584298.4332317,-0.39,-45702,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",51,20.3,14.2,7,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",232941,11880000,"http://spb.cian.ru/sale/flat/50195890/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11816242.8830336,-0.54,-63757,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",51,20.3,17.7,7,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",233922,11930000,"http://spb.cian.ru/sale/flat/50195953/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11867646.222139,-0.52,-62354,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",51,20.1,16.4,7,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",235098,11990000,"http://spb.cian.ru/sale/flat/50195830/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11886686.2459485,-0.86,-103314,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",52,21.7,15.6,6,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",231346,12030000,"http://spb.cian.ru/sale/flat/50195785/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11929472.22336,-0.84,-100528,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",52,21.7,15.6,5,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",231346,12030000,"http://spb.cian.ru/sale/flat/50195767/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11816037.5566933,-1.78,-213962,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",63,23.6,24,5,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",192698,12140000,"http://spb.cian.ru/sale/flat/50195929/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",11575802.5805867,-4.65,-564197,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",56,23.6,16.8,7,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",229643,12860000,"http://spb.cian.ru/sale/flat/50195986/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",12685191.2590465,-1.36,-174809,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",56,23.6,14.2,7,8,FALSE,FALSE,FALSE,TRUE,"Чернышевская",3,"на транспорте",233214,13060000,"http://spb.cian.ru/sale/flat/50195893/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",12661709.5923798,-3.05,-398290,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,20.3,22.2,2,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",122586,7110000,"http://spb.cian.ru/sale/flat/50195605/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",7457066.03540481,4.88,347066,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,20.3,22.2,3,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",127414,7390000,"http://spb.cian.ru/sale/flat/50195656/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",7516449.03540481,1.71,126449,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,21.3,21.3,3,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",127931,7420000,"http://spb.cian.ru/sale/flat/50195920/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",7602158.29514507,2.45,182158,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",56,19.4,21.5,4,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",158214,8860000,"http://spb.cian.ru/sale/flat/50195647/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",9253716.34959545,4.44,393716,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,20.4,22.1,4,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",159483,9250000,"http://spb.cian.ru/sale/flat/50195659/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",9324143.37684598,0.8,74143,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",39,18.6,12,5,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",247179,9640000,"http://spb.cian.ru/sale/flat/50195761/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",9700204.54934438,0.62,60205,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",57,20.1,21.6,4,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",171579,9780000,"http://spb.cian.ru/sale/flat/50195818/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",9526352.98579259,-2.59,-253647,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",63,26.2,26.3,4,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",158571,9990000,"http://spb.cian.ru/sale/flat/50195962/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",10043731.3404934,0.54,53731,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",39,18.6,12,7,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",257179,10030000,"http://spb.cian.ru/sale/flat/50195794/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",9780260.02553485,-2.49,-249740,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",57,20.1,21.6,5,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",193684,11040000,"http://spb.cian.ru/sale/flat/50195821/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",10962196.2958714,-0.7,-77804,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,20.3,21.4,5,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",192586,11170000,"http://spb.cian.ru/sale/flat/50195866/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",10890456.897603,-2.5,-279543,2.2061963190184
5290,"ЖК «Смольный проспект»","ЮИТ Лентек","Строится",NA,113000,345000,"Санкт-Петербург, район Центральный, Смольный просп., 15",4466.49743872233,"Чернышевская, 10 мин. пешком","59.944329:30.395809",59.944329,30.395809,TRUE,"Новочеркасская",1919.30195871501,414,"Санкт-Петербург, район Центральный, Смольная наб., 10","ID:11432131","+7 812 389-69...","новостройка","кирпично-монолитный"," 2017 год",TRUE,"1-комнатная",58,20.3,24.9,5,8,FALSE,FALSE,FALSE,FALSE,"Чернышевская",3,"на транспорте",193276,11210000,"http://spb.cian.ru/sale/flat/50195932/","кирпично-монолитный","1-комнатная","Строится",2017-09-01,437,FALSE,FALSE,10,"пешком",10940111.9639811,-2.41,-269888,2.2061963190184
5629,"ЖК «Молодежный»","ЛенСпецСМУ","Сдан ГК",NA,95000,155000,"Санкт-Петербург, район Невский, просп. Обуховской обороны, 110К1",12439.2247390985,"Пролетарская, 10 мин. пешком","59.867754:30.469424",59.867754,30.469424,TRUE,"Пролетарская",286.51195218391,25,"Санкт-Петербург, район Невский, просп. Обуховской обороны, 110К1","ЛенСпецСМУ","+7 812 602-90...","новостройка","кирпично-монолитный"," 2015 год",TRUE,"1-комнатная",41,14.9,10.4,6,24,FALSE,TRUE,FALSE,FALSE,"Пролетарская",10,"пешком",111463,4570000,"http://spb.cian.ru/sale/flat/144871400/","кирпично-монолитный","1-комнатная","Сдан ГК",2015-09-01,0,FALSE,FALSE,10,"пешком",4284089.09054722,-6.26,-285911,2.2061963190184
5629,"ЖК «Молодежный»","ЛенСпецСМУ","Сдан ГК",NA,95000,155000,"Санкт-Петербург, район Невский, просп. Обуховской обороны, 110К1",12439.2247390985,"Пролетарская, 10 мин. пешком","59.867754:30.469424",59.867754,30.469424,TRUE,"Пролетарская",286.51195218391,25,"Санкт-Петербург, район Невский, просп. Обуховской обороны, 110К1","ЛенСпецСМУ","+7 812 602-90...","новостройка","кирпично-монолитный"," 2015 год",TRUE,"1-комнатная",46,18,16.3,2,24,FALSE,TRUE,FALSE,FALSE,"Пролетарская",10,"пешком",101522,4670000,"http://spb.cian.ru/sale/flat/144871479/","кирпично-монолитный","1-комнатная","Сдан ГК",2015-09-01,0,FALSE,FALSE,10,"пешком",4540246.06283884,-2.78,-129754,2.2061963190184
5630,"ЖК «Ласточкино гнездо»","ЛенСпецСМУ","Сдан ГК"," IV квартал 2014 года ",53000,125000,"Санкт-Петербург, район Невский, ул. Русановская, 17к2",14226.9073205191,"Ломоносовская, 15 мин. на машине","59.8649768:30.5084357",59.8649768,30.5084357,TRUE,"Пролетарская",2133.45051332742,848,"Санкт-Петербург, район Невский, ул. Русановская, 19к5","ЛенСпецСМУ","+7 812 602-90...","новостройка","кирпично-монолитный"," 2014 год",TRUE,"1-комнатная",46,17.3,13.7,13,24,FALSE,TRUE,TRUE,FALSE,"Ломоносовская",15,"на транспорте",82174,3780000,"http://spb.cian.ru/sale/flat/144873294/","кирпично-монолитный","1-комнатная","Сдан ГК",2014-09-01,0,FALSE,FALSE,15,"на машине",3788352.7979798,0.22,8353,2.2061963190184
5630,"ЖК «Ласточкино гнездо»","ЛенСпецСМУ","Сдан ГК"," IV квартал 2014 года ",53000,125000,"Санкт-Петербург, район Невский, ул. Русановская, 17к2",14226.9073205191,"Ломоносовская, 15 мин. на машине","59.8649768:30.5084357",59.8649768,30.5084357,TRUE,"Пролетарская",2133.45051332742,848,"Санкт-Петербург, район Невский, ул. Русановская, 19к5","ЛенСпецСМУ","+7 812 602-90...","новостройка","кирпично-монолитный"," 2014 год",TRUE,"1-комнатная",46,17.2,13.8,12,24,FALSE,TRUE,TRUE,FALSE,"Ломоносовская",15,"на транспорте",82391,3790000,"http://spb.cian.ru/sale/flat/144873288/","кирпично-монолитный","1-комнатная","Сдан ГК",2014-09-01,0,FALSE,FALSE,15,"на машине",3788043.41702742,-0.05,-1957,2.2061963190184
5630,"ЖК «Ласточкино гнездо»","ЛенСпецСМУ","Сдан ГК"," IV квартал 2014 года ",53000,125000,"Санкт-Петербург, район Невский, ул. Русановская, 17к2",14226.9073205191,"Ломоносовская, 15 мин. на машине","59.8649768:30.5084357",59.8649768,30.5084357,TRUE,"Пролетарская",2133.45051332742,848,"Санкт-Петербург, район Невский, ул. Русановская, 19к5","ЛенСпецСМУ","+7 812 602-90...","новостройка","кирпично-монолитный"," 2014 год",TRUE,"1-комнатная",46,17.1,13.8,17,24,FALSE,TRUE,TRUE,FALSE,"Ломоносовская",15,"на транспорте",82826,3810000,"http://spb.cian.ru/sale/flat/144873338/","кирпично-монолитный","1-комнатная","Сдан ГК",2014-09-01,0,FALSE,FALSE,15,"на машине",3868639.95670996,1.54,58640,2.2061963190184
5630,"ЖК «Ласточкино гнездо»","ЛенСпецСМУ","Сдан ГК"," IV квартал 2014 года ",53000,125000,"Санкт-Петербург, район Невский, ул. Русановская, 17к2",14226.9073205191,"Ломоносовская, 15 мин. на машине","59.8649768:30.5084357",59.8649768,30.5084357,TRUE,"Пролетарская",2133.45051332742,848,"Санкт-Петербург, район Невский, ул. Русановская, 17к2","ЛенСпецСМУ","+7 812 602-90...","новостройка","кирпично-монолитный"," 2014 год",TRUE,"1-комнатная",42,18,10.5,14,23,FALSE,TRUE,TRUE,FALSE,"Ломоносовская",15,"на транспорте",89762,3770000,"http://spb.cian.ru/sale/flat/144872671/","кирпично-монолитный","1-комнатная","Сдан ГК",2014-09-01,0,FALSE,FALSE,15,"на машине",3692090.96176046,-2.07,-77909,2.2061963190184
